Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Diameter,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,20.1,9,0.269,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,7,0.084,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,8,0.004,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,9,0.076,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.8,5,0.276,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,15,0.161,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,4,0.111,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,7,0.292,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,7,0.009,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,2,0.059,0.0106,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,4,0.119,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,3,0.136,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,4,0.148,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,8,0.046,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.8,7,0.078,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,17,0.174,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,15,0.096,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.4,4,0.223,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,9,0.209,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.0,1,0.234,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,6,0.186,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.3,7,0.274,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,15,0.057,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,18,0.274,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,6,0.072,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,10,0.204,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,18,0.112,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,14,0.261,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,1,0.021,0.0056,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.9,10,0.067,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.2,4,0.305,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,9,0.05,0.0053,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,15,0.211,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.4,7,0.159,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,5,0.097,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,6,0.156,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,16,0.27,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,15,0.332,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,18,0.204,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,12,0.199,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,16,0.121,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,4,0.039,0.0048,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.4,16,0.297,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,14,0.141,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,6,0.256,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,14,0.218,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,7,0.022,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,9,0.096,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,5,0.257,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,15,0.183,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,0,0.077,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.8,4,0.322,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,15,0.221,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,16,0.279,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,14,0.046,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,13.2,15,0.024,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,0,0.231,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,3,0.033,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,14,0.034,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,1,0.31,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,0,0.137,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,12,0.238,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,12,0.126,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,6,0.338,0.013,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.6,10,0.072,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.1,15,0.177,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,18,0.08,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,0,0.042,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,0,0.072,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.4,13,0.046,0.0083,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.7,10,0.16,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,15,0.251,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.5,4,0.143,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,4,0.039,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,7,0.155,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,6,0.157,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.9,11,0.193,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,7,0.074,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.9,12,0.277,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,2,0.286,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,9,0.18,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,4,0.054,0.0111,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,10,0.198,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.7,9,0.311,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,1,0.213,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,8,0.263,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,6,0.27,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,8,0.113,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,2,0.011,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.1,13,0.323,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,0,0.238,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,12,0.163,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.7,17,0.098,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,3,0.018,0.0066,1,1,0
Aluminum Alloy,35.45,2870,0.26,5.4,17,0.123,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,15,0.236,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,17,0.116,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,15,0.089,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,7,0.306,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,9,0.052,0.0132,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,6,0.267,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.9,12,0.094,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,0,0.288,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,4,0.283,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,3,0.195,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,14,0.165,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.5,16,0.214,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,12,0.22,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.0,0,0.163,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,7,0.132,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,12,0.318,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,12,0.144,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.0,13,0.272,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,2,0.149,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,9,0.19,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,0,0.045,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,0,0.181,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,17,0.042,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,16,0.184,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,18,0.193,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,10,0.146,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,7,0.291,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,7,0.298,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,7,0.328,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.5,11,0.029,0.0189,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.5,2,0.282,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,18,0.169,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,11,0.075,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,4,0.211,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,5,0.19,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,18,0.059,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.6,10,0.214,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,5,0.207,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,6,0.073,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,2,0.213,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,8,0.161,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,9,0.228,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,2,0.333,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,3,0.285,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,4,0.206,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,5,0.318,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.2,1,0.083,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,15,0.311,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,13,0.161,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,9,0.298,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,0,0.221,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,11,0.123,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,10,0.169,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,6,0.249,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.4,14,0.211,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.1,3,0.179,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,0,0.032,0.013,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,4,0.193,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,11,0.286,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,4,0.099,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,3,0.102,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.8,3,0.254,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.6,2,0.301,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,7,0.028,0.0181,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,10,0.209,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,16,0.107,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,10,0.044,0.0195,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,4,0.022,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,10,0.128,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,3,0.048,0.0046,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.0,5,0.333,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,11,0.053,0.0167,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,6,0.308,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,0,0.021,0.0135,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,12,0.316,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,7,0.046,0.0151,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,18,0.065,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,13,0.196,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,7,0.204,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,1,0.114,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.7,18,0.265,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,14,0.203,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,10,0.25,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,18,0.216,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,18,0.063,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,3,0.142,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,8,0.111,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,4,0.003,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,10,0.33,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,17,0.257,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,18,0.099,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,8,0.22,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.1,4,0.005,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,9,0.275,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,7,0.291,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,18,0.314,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,10,0.185,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,8,0.197,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,12,0.052,0.0013,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.6,2,0.137,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.6,1,0.03,0.0041,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.1,10,0.241,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,2,0.009,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,9,0.175,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,7,0.053,0.0089,1,1,0
Aluminum Alloy,35.45,2870,0.26,29.2,7,0.009,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,8,0.191,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,6,0.326,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,0,0.285,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,0,0.041,0.0114,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.1,11,0.143,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,0,0.324,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,12,0.165,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,9,0.242,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,15,0.102,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.5,15,0.09,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,12,0.117,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,16,0.125,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,2,0.051,0.0018,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.3,18,0.307,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,12,0.199,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,14,0.179,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,8,0.269,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,8,0.079,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,4,0.15,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.8,16,0.055,0.0085,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.6,4,0.023,0.011,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,2,0.052,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.0,10,0.012,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,10,0.069,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,3,0.105,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,7,0.067,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.6,10,0.139,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,13,0.115,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.5,18,0.289,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,16,0.329,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,7,0.057,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,11,0.179,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,1,0.313,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,10,0.216,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,4,0.118,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,18,0.214,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.1,12,0.238,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,13,0.063,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,0,0.14,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.4,15,0.242,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,14,0.09,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,12,0.339,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,9,0.323,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,5,0.192,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,0,0.08,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,16,0.012,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,16,0.021,0.0025,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.1,16,0.099,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,8,0.176,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,8,0.042,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,21.6,1,0.298,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,4,0.041,0.0087,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.7,3,0.314,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.0,5,0.314,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,11,0.123,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,1,0.075,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,10,0.027,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,23.1,17,0.19,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,15,0.153,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,8,0.303,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,12,0.117,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,11,0.221,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,15,0.126,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.8,1,0.288,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.5,8,0.006,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.5,5,0.243,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,6,0.267,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,14,0.294,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,12,0.205,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,17,0.226,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,15,0.141,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.4,9,0.201,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,16,0.292,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,18,0.13,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,13,0.092,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.1,12,0.16,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,2,0.151,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,6,0.256,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,0,0.1,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,6,0.035,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,5,0.321,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,1,0.178,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.7,6,0.291,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,1,0.156,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,11,0.223,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,0,0.077,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,1,0.224,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.5,3,0.058,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,16,0.205,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,11,0.251,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,5,0.122,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,15,0.177,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,4,0.038,0.0192,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,13,0.142,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,13,0.307,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.2,13,0.31,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,11,0.209,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,9,0.105,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,5,0.014,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,10,0.144,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,8,0.223,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,17,0.335,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,13,0.102,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.0,10,0.227,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,16,0.248,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.2,7,0.236,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,6,0.019,0.0045,1,1,0
Aluminum Alloy,35.45,2870,0.26,16.5,2,0.297,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.3,14,0.259,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,5,0.051,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,11,0.089,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,12,0.229,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,8,0.18,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,18,0.237,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,1,0.115,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,9,0.097,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,14,0.307,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,18,0.195,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,14,0.221,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,10,0.258,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,10,0.193,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,18,0.047,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,20.5,14,0.088,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,11,0.295,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,18,0.223,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,18,0.012,0.0156,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.6,11,0.329,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,17,0.214,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,18,0.272,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,3,0.253,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.5,3,0.14,0.0046,0,0,0
