Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,37.4,9.0,86.1,0.09,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,6.9,94.4,0.111,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.1,10.0,38.1,0.141,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.9,10.7,28.5,0.067,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,65.6,7.4,64.3,0.375,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.1,6.8,13.4,0.077,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,6.9,78.9,0.152,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.9,6.9,62.2,0.101,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.6,8.0,97.9,0.41,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.5,7.7,87.8,0.156,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.5,6.9,89.2,0.14,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.6,7.1,98.9,0.338,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.4,9.0,61.1,0.512,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.9,7.8,12.5,0.275,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,7.9,39.2,0.448,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,10.2,82.1,0.401,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,9.1,38.5,0.054,0.0104,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.9,8.6,98.9,0.006,0.0005,1,1,1
Aluminum Alloy,35.45,2870,0.26,71.2,9.0,35.0,0.336,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.8,9.0,52.0,0.336,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.8,10.9,37.9,0.353,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.1,7.7,97.4,0.051,0.0186,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.5,6.8,38.9,0.509,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.4,7.6,99.8,0.103,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,9.0,11.5,0.018,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.0,7.1,26.8,0.073,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.0,7.4,40.2,0.09,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,67.9,7.3,90.3,0.106,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.6,7.5,20.1,0.22,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.5,9.0,11.5,0.222,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.9,9.8,35.3,0.172,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.2,9.5,70.0,0.038,0.0095,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.6,10.3,82.1,0.504,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.6,11.0,77.7,0.369,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,9.6,64.2,0.26,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.3,10.0,16.2,0.248,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.3,7.5,39.6,0.3,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,7.3,14.7,0.207,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.5,8.6,31.7,0.028,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.3,9.9,42.4,0.184,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,10.7,64.5,0.109,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,8.1,32.5,0.5,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.9,9.3,79.7,0.051,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.6,9.0,62.1,0.199,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,9.0,28.4,0.304,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.1,6.2,54.6,0.486,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.3,8.8,36.8,0.264,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.7,10.8,28.0,0.398,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.2,10.8,83.9,0.116,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.9,9.7,38.9,0.251,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,94.9,7.6,32.9,0.146,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.5,10.3,60.2,0.017,0.0186,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.3,10.7,39.4,0.037,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.6,9.1,10.3,0.345,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.9,7.2,40.6,0.153,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,8.7,36.6,0.489,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,99.1,10.8,31.8,0.177,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.9,7.2,70.3,0.481,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.1,10.0,24.7,0.086,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,9.0,59.4,0.253,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.2,6.4,59.4,0.303,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.3,9.4,53.2,0.511,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.2,6.6,45.1,0.383,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.8,10.4,97.7,0.337,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,6.1,14.9,0.332,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.6,10.3,78.5,0.317,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,85.7,7.9,88.0,0.319,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.1,7.4,90.7,0.096,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,7.9,64.4,0.39,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.1,8.0,90.2,0.258,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.6,6.3,64.0,0.358,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.5,8.3,82.0,0.471,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.9,6.4,91.8,0.262,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,9.8,50.5,0.499,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.5,6.5,98.3,0.111,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.1,7.1,48.3,0.471,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,9.4,54.6,0.114,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,7.7,86.7,0.478,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.1,6.4,46.7,0.006,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.9,8.5,100.8,0.085,0.0107,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.0,9.9,84.8,0.266,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.6,8.7,25.6,0.06,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.4,7.1,10.8,0.426,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,6.3,90.0,0.444,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,89.4,8.5,14.2,0.483,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.2,10.3,95.0,0.12,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,8.1,39.9,0.37,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,99.4,7.8,40.8,0.124,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.8,6.2,54.9,0.479,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.5,8.7,37.2,0.137,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.1,7.6,25.4,0.436,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.5,10.6,36.8,0.196,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.5,6.5,58.2,0.097,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,7.1,27.8,0.018,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.2,8.1,62.1,0.339,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,6.5,17.0,0.49,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.1,8.4,29.5,0.146,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.7,9.1,92.8,0.32,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.4,8.9,98.8,0.119,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.2,10.7,52.0,0.342,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.4,10.9,72.3,0.378,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,7.4,67.2,0.222,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.7,10.6,65.5,0.513,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.7,7.0,39.5,0.07,0.0182,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.6,9.2,31.6,0.077,0.002,1,1,0
Aluminum Alloy,35.45,2870,0.26,32.3,8.6,74.9,0.281,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.1,8.7,63.8,0.117,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.7,9.6,94.2,0.417,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.4,8.0,48.6,0.165,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.9,6.2,16.0,0.323,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.6,10.5,13.4,0.135,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.6,6.4,13.2,0.228,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,7.5,23.3,0.095,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,7.9,95.1,0.174,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.5,9.2,57.4,0.27,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,10.5,60.1,0.266,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.5,8.9,78.2,0.272,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.6,8.8,81.0,0.431,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.2,6.9,46.0,0.006,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.5,10.9,78.6,0.14,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.4,7.2,36.4,0.317,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,7.5,41.2,0.188,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.0,6.2,46.5,0.422,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,6.6,62.0,0.016,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.5,7.5,76.9,0.34,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,67.6,8.2,79.6,0.147,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,6.8,61.8,0.422,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.9,6.6,94.7,0.014,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.3,10.3,99.0,0.056,0.0156,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,10.3,27.4,0.264,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.7,7.3,62.4,0.213,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.9,10.4,33.5,0.399,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.4,6.6,28.2,0.078,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,78.6,9.2,31.9,0.014,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,8.3,35.3,0.411,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.6,8.8,34.9,0.32,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.7,7.0,73.8,0.498,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.5,7.8,80.9,0.193,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,7.1,65.4,0.192,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.9,9.4,20.1,0.252,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.7,9.7,51.2,0.355,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.6,8.3,86.4,0.548,0.0125,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,8.1,25.4,0.541,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.1,8.7,70.0,0.365,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.7,6.1,74.3,0.438,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.4,6.6,60.0,0.242,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,7.2,20.4,0.243,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,10.6,46.9,0.186,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,7.3,40.6,0.318,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.7,8.8,57.0,0.188,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,6.1,100.1,0.398,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.0,9.2,76.4,0.012,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.0,10.8,94.4,0.5,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.7,6.3,98.0,0.025,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.2,6.7,58.0,0.141,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,62.4,9.5,60.6,0.537,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,36.1,9.3,69.5,0.285,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.3,10.6,70.7,0.438,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.2,8.5,55.8,0.349,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.8,6.5,55.7,0.355,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,8.4,69.5,0.142,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.3,10.5,96.3,0.345,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,10.2,91.0,0.287,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.4,8.6,79.0,0.526,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.5,9.2,29.4,0.216,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.1,9.2,86.3,0.282,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,9.8,76.2,0.346,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,7.5,60.0,0.185,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.5,8.8,38.9,0.038,0.0045,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.3,10.3,81.7,0.542,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,8.0,56.2,0.224,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,7.3,78.5,0.196,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.0,6.6,48.8,0.004,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.1,6.4,82.8,0.265,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,9.4,41.7,0.262,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,9.9,87.2,0.018,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.2,10.9,46.9,0.431,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,7.8,10.7,0.257,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,87.0,7.7,42.2,0.337,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.8,8.7,22.4,0.387,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.0,6.9,89.4,0.468,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.5,10.6,71.4,0.497,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.3,6.3,94.5,0.515,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.6,9.8,71.4,0.282,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.9,10.7,65.5,0.045,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.8,10.6,12.1,0.15,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.4,7.2,55.9,0.301,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.6,8.2,44.2,0.07,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.6,9.3,42.0,0.362,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,92.1,6.9,17.4,0.031,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,9.6,41.5,0.262,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.5,8.6,18.0,0.095,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,8.8,25.8,0.231,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.5,9.5,55.4,0.157,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.1,7.3,75.4,0.487,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.4,10.3,52.2,0.29,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,10.3,63.8,0.228,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.7,9.8,46.7,0.548,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,8.4,85.0,0.343,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.0,7.9,48.4,0.245,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.0,9.4,29.3,0.013,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.2,7.8,74.3,0.097,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.4,10.3,20.1,0.329,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,7.7,59.2,0.337,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.1,6.6,92.3,0.191,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,8.0,79.0,0.256,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.1,9.2,27.6,0.289,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.8,7.8,83.9,0.15,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.3,10.0,38.9,0.299,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,9.8,33.5,0.256,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.3,10.0,58.9,0.14,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.3,7.7,37.1,0.36,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.6,9.1,13.3,0.288,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.7,6.6,66.8,0.497,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.6,8.6,38.9,0.461,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.8,8.4,71.3,0.188,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.8,8.6,10.3,0.363,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.8,8.4,57.9,0.374,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.7,9.7,90.3,0.044,0.0156,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.4,8.7,49.5,0.459,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.4,10.0,56.6,0.49,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.9,6.8,74.1,0.109,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.6,8.2,99.8,0.249,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,9.8,94.0,0.159,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,10.3,11.3,0.407,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.4,8.9,27.2,0.239,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,10.4,27.5,0.218,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.3,6.9,36.1,0.101,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.5,10.9,91.9,0.235,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.6,10.8,57.1,0.156,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.6,7.6,59.3,0.063,0.0046,1,1,0
Aluminum Alloy,35.45,2870,0.26,38.0,9.7,62.7,0.3,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.7,8.4,71.5,0.283,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.0,8.2,45.8,0.214,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,10.4,48.2,0.279,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.1,8.9,64.9,0.377,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.9,10.5,48.1,0.402,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,8.2,63.1,0.194,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,87.6,8.3,80.1,0.046,0.0154,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.2,6.3,42.8,0.306,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.1,7.8,71.5,0.074,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.7,6.9,56.1,0.321,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.5,8.4,40.8,0.012,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,6.7,83.2,0.168,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.9,10.2,17.7,0.053,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.7,8.6,56.0,0.401,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.0,7.8,62.7,0.342,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.2,10.2,31.5,0.422,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.6,9.6,74.4,0.204,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.4,8.8,42.1,0.456,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.6,9.7,62.0,0.351,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.9,7.9,78.7,0.51,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,6.5,67.6,0.491,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.0,6.7,94.8,0.549,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.7,8.7,18.3,0.037,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.3,6.7,54.3,0.131,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,10.4,71.5,0.477,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.4,9.3,15.2,0.14,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.2,6.3,38.6,0.105,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.1,10.9,65.6,0.533,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.8,6.5,36.5,0.414,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.3,9.8,16.9,0.373,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.3,7.5,45.7,0.303,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.9,6.1,28.7,0.156,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.5,6.1,66.9,0.43,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.1,8.2,80.8,0.404,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.6,7.7,86.8,0.205,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,7.5,65.1,0.304,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.0,8.4,34.9,0.355,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,94.2,6.6,89.4,0.216,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,7.8,89.7,0.085,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.5,9.4,71.2,0.171,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,83.0,7.6,85.4,0.231,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.6,7.3,15.6,0.2,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.1,9.7,72.7,0.321,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.5,10.0,62.6,0.395,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.4,10.3,69.6,0.294,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.6,10.0,14.2,0.445,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.0,9.0,94.0,0.376,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.3,8.7,30.6,0.503,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.8,10.5,41.6,0.078,0.0095,1,1,0
Aluminum Alloy,35.45,2870,0.26,93.3,10.1,93.7,0.438,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.3,8.2,11.9,0.013,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.4,9.1,46.8,0.065,0.0186,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,10.1,99.8,0.339,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,10.1,44.7,0.165,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,9.7,31.3,0.392,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.5,10.4,52.8,0.232,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.3,10.6,13.4,0.416,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.8,6.4,56.8,0.015,0.0139,0,0,0
