Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Angle,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,7.8,39,0.183,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,29,0.093,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,27,0.185,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,45,0.055,0.018,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,41,0.218,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,33,0.078,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.4,37,0.016,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,30,0.132,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,27,0.153,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,36,0.086,0.0125,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,27,0.166,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,34,0.043,0.0189,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,25,0.108,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,30,0.013,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,33,0.02,0.0143,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,30,0.162,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,37,0.223,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,45,0.087,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,45,0.135,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,41,0.213,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,39,0.152,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,42,0.112,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,35,0.003,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,27,0.019,0.0109,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,38,0.199,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,34,0.081,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.4,25,0.045,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,33,0.061,0.0167,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,44,0.175,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,38,0.038,0.0137,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,28,0.192,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,32,0.153,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,25,0.158,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,28,0.204,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,45,0.116,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,39,0.162,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,36,0.07,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,45,0.059,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,41,0.16,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,25,0.199,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,45,0.018,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,43,0.108,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,27,0.179,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,40,0.174,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,37,0.193,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,40,0.213,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,32,0.031,0.0044,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.3,45,0.18,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,39,0.225,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,38,0.119,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,44,0.133,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,41,0.182,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,35,0.162,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,37,0.124,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,40,0.18,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,31,0.089,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,31,0.167,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,32,0.196,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,32,0.218,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,27,0.009,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,41,0.136,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,36,0.175,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,42,0.211,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,40,0.194,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,33,0.058,0.0091,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.4,35,0.088,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,32,0.025,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,33,0.095,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,42,0.076,0.0049,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.3,35,0.113,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,45,0.199,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,42,0.167,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,27,0.036,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,38,0.199,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,25,0.22,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,34,0.12,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,26,0.115,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,26,0.153,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,28,0.107,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,42,0.091,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,38,0.087,0.0151,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,45,0.209,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,28,0.061,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,39,0.033,0.0071,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.0,44,0.05,0.0175,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,42,0.219,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,44,0.15,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,28,0.046,0.0039,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.9,27,0.16,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,33,0.113,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,41,0.045,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.0,45,0.14,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,42,0.041,0.0099,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.4,45,0.196,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,31,0.02,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,30,0.046,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.8,44,0.195,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,28,0.015,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,32,0.133,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,25,0.103,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,41,0.101,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,35,0.182,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,35,0.163,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,27,0.086,0.0093,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,25,0.183,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,35,0.215,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,31,0.193,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,37,0.19,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,27,0.148,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,26,0.166,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,32,0.019,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,33,0.109,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,40,0.188,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,44,0.129,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,32,0.034,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,44,0.103,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,28,0.178,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,30,0.222,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,28,0.116,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,34,0.157,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,26,0.074,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,39,0.091,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,40,0.143,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,44,0.013,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,27,0.068,0.0165,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,34,0.123,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,29,0.192,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,28,0.228,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,40,0.145,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,26,0.15,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,28,0.029,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.6,26,0.114,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,28,0.223,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,42,0.015,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,39,0.013,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,38,0.044,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,40,0.054,0.0107,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,28,0.116,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,27,0.137,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,37,0.198,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,28,0.089,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,36,0.168,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,35,0.113,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,45,0.111,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,41,0.221,0.0143,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,27,0.06,0.0176,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,40,0.006,0.0175,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,27,0.113,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,38,0.224,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,31,0.2,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,39,0.13,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,29,0.169,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,29,0.018,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,44,0.217,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,32,0.203,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,31,0.216,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,26,0.026,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,31,0.159,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,28,0.036,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,26,0.13,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,26,0.049,0.0193,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,43,0.031,0.0154,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,27,0.071,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,33,0.19,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,28,0.221,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,44,0.017,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,34,0.066,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.5,39,0.173,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,36,0.071,0.0186,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,31,0.104,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,28,0.063,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,30,0.157,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,44,0.049,0.0171,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,25,0.112,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,38,0.025,0.019,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,31,0.086,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,26,0.155,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,42,0.023,0.0183,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,38,0.207,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,31,0.081,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,42,0.104,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,37,0.215,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,33,0.03,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,39,0.153,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,37,0.035,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,33,0.187,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,29,0.08,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,33,0.151,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,38,0.055,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,39,0.041,0.0104,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,25,0.194,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,45,0.127,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,27,0.1,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,37,0.162,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,31,0.125,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,39,0.108,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,44,0.186,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,43,0.175,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,32,0.024,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,39,0.015,0.0152,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,25,0.007,0.0137,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,41,0.117,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,41,0.014,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,39,0.175,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,36,0.118,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,32,0.214,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,33,0.021,0.0009,1,1,1
Aluminum Alloy,35.45,2870,0.26,8.7,31,0.165,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,28,0.103,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,43,0.217,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,27,0.068,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,36,0.093,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,31,0.045,0.015,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,41,0.007,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,33,0.09,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,32,0.023,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,37,0.214,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,32,0.103,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,28,0.213,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,29,0.028,0.0135,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,45,0.125,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,43,0.043,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,27,0.045,0.0075,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.3,40,0.061,0.0147,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,41,0.055,0.0035,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,41,0.062,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,41,0.148,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,36,0.167,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,25,0.095,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,45,0.062,0.0057,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.2,32,0.131,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,26,0.2,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,37,0.009,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,44,0.191,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,30,0.143,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,31,0.147,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,35,0.213,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,39,0.191,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,35,0.103,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,38,0.076,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,33,0.158,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,38,0.006,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,29,0.155,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,43,0.209,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,30,0.111,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,31,0.185,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,45,0.055,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,44,0.184,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,45,0.08,0.0079,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.8,26,0.212,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,44,0.107,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,26,0.116,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,25,0.176,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,41,0.018,0.01,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,33,0.206,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,30,0.047,0.0018,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.0,26,0.118,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,45,0.207,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,34,0.098,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,27,0.084,0.0166,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,39,0.206,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,28,0.027,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,44,0.179,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,37,0.087,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.5,41,0.206,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,42,0.228,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,37,0.157,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,33,0.118,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,37,0.159,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,35,0.004,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,44,0.04,0.0067,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.4,38,0.218,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,42,0.15,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,33,0.104,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,25,0.22,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,29,0.18,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,25,0.201,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,41,0.177,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,30,0.059,0.0027,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.0,35,0.228,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,42,0.229,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,34,0.159,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,30,0.13,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,33,0.026,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,27,0.017,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,43,0.201,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,45,0.128,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,38,0.144,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,33,0.132,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,25,0.179,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,25,0.209,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,39,0.039,0.0059,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,44,0.076,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,38,0.115,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,38,0.179,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,28,0.099,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,43,0.033,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,43,0.076,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,38,0.208,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,33,0.039,0.0165,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,33,0.13,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,27,0.171,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,40,0.014,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,34,0.2,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,31,0.176,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,39,0.037,0.0044,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.4,32,0.216,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,36,0.152,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,32,0.188,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,27,0.088,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,31,0.162,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,25,0.046,0.0194,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,31,0.23,0.0151,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,27,0.098,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,30,0.032,0.0042,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,30,0.154,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,35,0.12,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,25,0.223,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,28,0.133,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,39,0.053,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,29,0.214,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,43,0.126,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,42,0.225,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,43,0.105,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,44,0.043,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,26,0.016,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,37,0.114,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,40,0.164,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,26,0.073,0.0092,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,38,0.21,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,32,0.223,0.007,0,0,0
