Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,58.3,1.1,11.7,0.062,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,14.0,15.8,0.126,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.7,1.9,66.9,0.127,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.5,3.8,20.2,0.16,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,1.5,61.1,0.112,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.4,13.0,55.6,0.431,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.2,18.4,66.2,0.2,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.8,4.2,24.5,0.1,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,13.2,41.0,0.237,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.2,8.7,32.8,0.005,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.1,20.0,57.6,0.304,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.3,20.7,11.2,0.335,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.2,5.5,16.5,0.089,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,9.9,6.0,0.06,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,7.3,39.3,0.331,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.7,13.4,78.7,0.331,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,9.6,67.5,0.276,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.2,2.3,40.9,0.451,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,11.5,31.2,0.248,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.0,15.3,8.3,0.467,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.6,7.1,66.7,0.361,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.0,9.6,23.5,0.084,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.0,5.0,49.8,0.228,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.6,5.2,26.5,0.428,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,9.1,20.3,0.042,0.0092,1,1,0
Aluminum Alloy,35.45,2870,0.26,48.7,19.6,7.8,0.125,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,10.6,24.1,0.292,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.4,17.1,66.7,0.318,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.2,3.1,39.0,0.227,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.7,9.1,4.2,0.217,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,5.5,56.9,0.188,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.4,3.2,46.8,0.2,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,1.6,4.7,0.398,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.5,13.4,52.6,0.033,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,16.0,30.0,0.171,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,2.9,13.3,0.34,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,19.5,38.0,0.186,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,18.7,27.4,0.011,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.4,0.1,12.4,0.349,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.6,7.6,63.6,0.04,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.6,1.1,45.2,0.285,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.4,8.4,13.6,0.056,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.0,9.1,55.7,0.077,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.0,18.2,73.1,0.331,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,0.1,69.2,0.42,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,18.2,75.7,0.034,0.0055,1,1,0
Aluminum Alloy,35.45,2870,0.26,65.6,16.9,62.4,0.339,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,15.1,69.2,0.149,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.2,13.3,49.5,0.319,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.2,13.2,74.7,0.183,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,13.1,23.7,0.113,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,4.1,68.8,0.279,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.8,12.9,49.6,0.098,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,1.0,30.3,0.298,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,11.3,47.4,0.415,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.1,11.8,67.7,0.059,0.0057,1,1,0
Aluminum Alloy,35.45,2870,0.26,42.3,13.1,48.1,0.288,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.0,9.1,21.9,0.268,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,19.1,63.9,0.111,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.2,2.8,78.5,0.32,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.7,18.5,36.0,0.107,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.9,17.3,71.3,0.407,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.9,18.4,11.0,0.218,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,0.6,36.3,0.083,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.2,13.3,78.7,0.34,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.2,0.9,4.0,0.192,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.5,0.0,59.3,0.096,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.1,4.2,31.6,0.417,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.4,8.0,48.8,0.132,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.0,5.1,79.7,0.241,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,0.8,19.0,0.271,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,20.9,37.4,0.082,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.7,19.0,80.1,0.363,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,36.5,12.6,67.6,0.43,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.5,10.3,53.7,0.455,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.0,2.4,18.8,0.376,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,11.8,45.3,0.1,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,11.1,52.4,0.19,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,0.1,59.9,0.325,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.2,15.8,28.8,0.42,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.1,1.5,29.3,0.413,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,4.2,62.1,0.464,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.1,14.2,64.1,0.335,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.1,10.0,35.8,0.201,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,4.4,66.6,0.024,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,20.9,21.0,0.457,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,19.6,33.0,0.214,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,8.2,58.8,0.447,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.9,16.0,69.3,0.305,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.4,1.6,41.2,0.186,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.3,3.3,75.9,0.07,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.7,17.3,54.5,0.089,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,7.0,80.6,0.175,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.6,1.8,33.5,0.024,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,68.5,15.4,14.5,0.196,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.5,7.5,44.3,0.312,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.2,5.8,74.7,0.28,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.8,2.2,41.9,0.326,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,1.0,53.6,0.44,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,1.5,64.9,0.013,0.0192,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.8,16.4,56.5,0.18,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,2.6,72.5,0.124,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.8,1.3,80.0,0.187,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.6,14.9,21.5,0.299,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,14.0,26.8,0.021,0.0198,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,10.7,40.3,0.29,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.6,4.6,58.1,0.469,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,20.6,69.7,0.36,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.7,3.3,72.1,0.268,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,18.9,79.4,0.136,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,0.9,53.1,0.295,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.1,6.4,25.2,0.014,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.4,16.6,37.4,0.129,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.0,19.8,21.2,0.038,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.4,10.7,72.3,0.108,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.0,20.2,22.7,0.185,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.2,19.9,46.4,0.46,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.9,14.2,16.4,0.457,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.3,1.8,77.3,0.163,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.7,7.4,33.9,0.157,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.7,10.4,22.5,0.093,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.4,13.3,41.3,0.45,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.3,12.5,36.5,0.03,0.004,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.2,16.0,70.4,0.36,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,4.3,25.2,0.45,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,13.8,48.8,0.082,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,8.5,55.0,0.282,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,4.0,72.9,0.306,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.5,20.8,56.7,0.266,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.4,13.1,7.2,0.298,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,19.8,59.3,0.339,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,11.0,54.0,0.274,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.7,18.6,73.4,0.331,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,3.3,26.6,0.11,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.5,17.1,48.2,0.43,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.6,15.9,62.9,0.073,0.006,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.1,3.1,75.8,0.391,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.1,4.7,74.1,0.299,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.0,10.3,43.6,0.285,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,7.7,39.3,0.426,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,5.2,70.4,0.014,0.0156,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.0,6.3,31.5,0.254,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.2,13.8,15.0,0.215,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,13.6,71.9,0.372,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.2,15.5,25.7,0.35,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.0,17.9,18.6,0.012,0.0135,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.5,16.5,26.7,0.087,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.8,9.2,8.2,0.214,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.1,20.3,27.6,0.098,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,7.2,21.8,0.089,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.7,11.8,49.3,0.286,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.5,14.9,73.4,0.003,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.1,20.7,67.8,0.327,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.0,11.7,47.8,0.049,0.0093,1,1,0
Aluminum Alloy,35.45,2870,0.26,78.1,7.8,38.1,0.446,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,0.3,20.5,0.318,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.9,5.5,11.5,0.062,0.0053,1,1,0
Aluminum Alloy,35.45,2870,0.26,67.0,9.9,58.9,0.316,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,13.0,27.1,0.196,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.3,11.5,8.3,0.395,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.2,0.9,67.4,0.312,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,36.0,5.6,47.0,0.016,0.0158,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.6,20.3,15.8,0.385,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,8.5,52.1,0.303,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,3.6,24.1,0.102,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.1,18.5,21.4,0.284,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.4,15.1,79.3,0.281,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.5,1.4,77.6,0.296,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,14.2,53.0,0.097,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,18.3,45.2,0.056,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,19.4,78.7,0.318,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.8,3.4,20.4,0.079,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,12.3,67.1,0.211,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.9,2.2,16.9,0.155,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.7,5.8,75.1,0.146,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.5,5.1,75.7,0.101,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.5,18.6,76.2,0.11,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.8,12.6,71.1,0.003,0.0166,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.1,16.9,20.7,0.301,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.3,18.0,67.2,0.137,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,20.1,65.7,0.307,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.1,0.2,50.6,0.285,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,15.2,27.4,0.278,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.4,12.8,5.5,0.054,0.0021,1,1,0
Aluminum Alloy,35.45,2870,0.26,26.5,11.4,15.4,0.341,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,4.7,54.2,0.176,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.0,1.6,73.0,0.352,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,0.8,80.9,0.23,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.6,3.9,64.1,0.186,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.8,8.6,62.1,0.048,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.0,19.5,18.0,0.244,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.1,11.5,33.1,0.369,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.0,12.9,69.8,0.4,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.8,19.2,28.5,0.136,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,14.1,71.1,0.095,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,7.8,7.8,0.14,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.4,2.0,21.4,0.044,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.9,6.0,49.9,0.141,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,14.5,71.6,0.175,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.2,6.9,23.6,0.243,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,5.6,13.6,0.352,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,6.1,7.1,0.161,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.2,8.9,50.1,0.139,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.5,7.4,73.9,0.194,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.4,5.6,53.6,0.38,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,3.4,80.6,0.212,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.1,15.1,73.0,0.14,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.0,16.1,39.9,0.384,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.1,20.7,17.5,0.058,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.9,5.2,10.5,0.047,0.0042,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.3,20.0,79.9,0.279,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,15.7,66.6,0.362,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,3.2,80.0,0.364,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,5.3,10.2,0.045,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.4,3.7,21.5,0.289,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,62.7,1.9,45.7,0.434,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.9,15.2,25.8,0.164,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,6.5,15.5,0.153,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.5,2.4,29.7,0.348,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,0.4,53.0,0.065,0.0097,1,1,0
Aluminum Alloy,35.45,2870,0.26,52.5,17.6,32.4,0.427,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.4,8.1,28.8,0.045,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,8.9,72.6,0.161,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,5.4,28.6,0.237,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.9,16.3,66.1,0.088,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.3,5.5,39.3,0.404,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.6,12.7,3.3,0.183,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,4.0,52.2,0.393,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.0,2.3,36.2,0.202,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,7.8,21.6,0.245,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.6,12.4,11.8,0.441,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,9.7,39.8,0.293,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,9.1,25.8,0.219,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,15.7,63.1,0.289,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.9,16.7,11.1,0.351,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.0,7.9,64.8,0.091,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.5,20.1,75.1,0.023,0.0071,1,1,0
Aluminum Alloy,35.45,2870,0.26,21.5,3.2,62.6,0.126,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.8,0.3,33.8,0.223,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.4,9.4,53.2,0.219,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.2,3.2,12.0,0.101,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,9.7,75.3,0.407,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,3.9,57.7,0.185,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.9,3.4,69.0,0.362,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.1,10.9,63.4,0.11,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.9,7.0,79.5,0.279,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,4.5,47.4,0.268,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,17.4,27.5,0.029,0.0165,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,19.6,6.0,0.461,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,1.3,59.2,0.265,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,14.2,32.4,0.027,0.0071,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.6,14.1,64.2,0.015,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.1,14.7,4.0,0.461,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.0,7.0,18.8,0.14,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.0,13.0,20.6,0.259,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,13.7,3.0,0.238,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.2,15.9,65.5,0.347,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.2,15.6,27.8,0.434,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.8,18.8,23.2,0.179,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.2,3.8,66.4,0.036,0.0056,1,1,0
Aluminum Alloy,35.45,2870,0.26,70.6,7.7,25.1,0.154,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.8,12.3,75.6,0.412,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.6,4.1,11.6,0.457,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.9,2.8,22.6,0.274,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.2,18.8,8.9,0.308,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.8,10.6,57.0,0.291,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.2,0.3,58.9,0.188,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.3,2.7,59.3,0.328,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,18.3,71.9,0.238,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.0,2.0,67.5,0.099,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.8,7.9,55.6,0.028,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.0,4.3,10.9,0.38,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.1,3.3,12.4,0.176,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,10.2,56.5,0.055,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.0,12.8,77.5,0.305,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.0,11.3,19.3,0.116,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,17.8,76.0,0.104,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.4,16.3,81.0,0.426,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.3,0.3,6.5,0.434,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.6,2.9,73.6,0.093,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.0,12.8,28.2,0.111,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.1,11.6,14.5,0.38,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,11.0,51.2,0.367,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,12.4,33.4,0.183,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.6,20.4,4.2,0.076,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,11.2,26.5,0.245,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,18.4,58.6,0.409,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.5,19.3,13.0,0.232,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,8.6,24.5,0.057,0.0043,1,1,0
Aluminum Alloy,35.45,2870,0.26,32.5,18.3,71.1,0.133,0.0175,1,0,0
