Material Type,Material Hardness Number,Desity,Poissons Ratio,Diameter,Depth,Tolerance,Surface finish,drilling,reaming,rough boring,finish boaring
Aluminum Alloy,35.45,2870,0.26,0.5,3,0.019,0.0152,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,3,0.239,0.0763,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,16,0.125,0.0181,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.4,14,0.056,0.0776,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,8,0.055,0.0394,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,18,0.242,0.0269,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,6,0.164,0.0121,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,2.7,14,0.109,0.0748,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,14,0.241,0.013,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,5,0.185,0.043,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,9,0.26,0.0366,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,13,0.109,0.0296,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,8,0.121,0.0202,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,10,0.184,0.0631,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,6,0.076,0.0128,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,14,0.265,0.0632,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,2,0.086,0.0461,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,15,0.211,0.0696,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,20,0.031,0.0677,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,4,0.085,0.0176,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,2,0.25,0.0442,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,9,0.143,0.0097,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.2,5,0.249,0.0418,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,3,0.068,0.0781,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,8,0.248,0.0164,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.8,1,0.25,0.0654,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,20,0.229,0.0061,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,16,0.159,0.0643,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,0,0.24,0.0684,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,11,0.276,0.0362,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,8,0.197,0.0289,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,13,0.199,0.0054,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,20,0.054,0.029,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,18,0.074,0.068,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,5,0.279,0.037,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,15,0.162,0.0615,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,11,0.195,0.0578,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,16,0.068,0.0047,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,9,0.048,0.0102,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,8,0.084,0.0435,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,1,0.17,0.053,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,6,0.103,0.0325,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,2,0.113,0.0372,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,11,0.017,0.0339,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,0,0.129,0.0547,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,14,0.254,0.0573,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,5,0.061,0.0736,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,5,0.273,0.0141,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,1,0.276,0.0227,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,8,0.049,0.0533,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,5,0.277,0.0132,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,15,0.086,0.024,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,9,0.228,0.0593,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,12,0.068,0.0453,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,18,0.229,0.0009,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,2,0.21,0.0474,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,0,0.198,0.059,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,4,0.233,0.0702,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,1,0.096,0.0788,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,19,0.127,0.041,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,10,0.11,0.0236,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,2,0.099,0.0694,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,7,0.26,0.078,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,14,0.071,0.0406,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,6,0.154,0.0274,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,1,0.052,0.0573,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,4,0.058,0.0217,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,16,0.149,0.0311,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,11,0.057,0.0287,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,13,0.183,0.0204,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,2,0.123,0.0018,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,6,0.035,0.0232,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,7,0.125,0.0424,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,19,0.184,0.0767,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,14,0.123,0.0432,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,8,0.087,0.0553,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,19,0.144,0.0257,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,8,0.091,0.0729,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,3,0.1,0.0529,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,5,0.162,0.0311,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,11,0.182,0.0384,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,0,0.259,0.0339,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,17,0.261,0.0295,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,13,0.027,0.0113,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.4,19,0.232,0.0494,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,18,0.254,0.0783,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,6,0.167,0.0457,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.1,18,0.029,0.0784,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,8,0.254,0.0637,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,17,0.26,0.04,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,15,0.191,0.0772,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,12,0.277,0.0496,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,12,0.123,0.0612,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,9,0.259,0.02,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,0,0.276,0.0527,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,6,0.097,0.0504,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,7,0.042,0.0483,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,9,0.24,0.0145,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.1,7,0.043,0.0186,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,19,0.263,0.0531,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.2,19,0.088,0.0032,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,11,0.086,0.0496,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,1,0.232,0.0317,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,2,0.245,0.0403,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,13,0.194,0.0379,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,16,0.09,0.0014,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,14,0.018,0.0548,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,5,0.075,0.0613,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,12,0.242,0.0576,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,6,0.13,0.032,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,18,0.151,0.0094,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.7,5,0.094,0.0369,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,13,0.094,0.0125,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,3,0.218,0.0733,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,4,0.082,0.0393,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,1,0.083,0.0389,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,2,0.028,0.03,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,2,0.213,0.0262,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,7,0.191,0.0752,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,10,0.127,0.0257,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,1,0.037,0.0677,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,18,0.092,0.0048,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,7,0.062,0.05,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,19,0.052,0.0568,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,8,0.18,0.0113,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.4,15,0.113,0.023,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,5,0.081,0.0166,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,10,0.133,0.0629,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,14,0.145,0.0116,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.3,6,0.057,0.0801,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,12,0.247,0.0563,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,11,0.104,0.0699,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,16,0.081,0.049,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,17,0.243,0.0481,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,19,0.1,0.0783,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,20,0.263,0.0502,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.1,19,0.049,0.0395,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,7,0.145,0.0313,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.0,6,0.132,0.0589,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,20,0.137,0.0491,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,1,0.274,0.0385,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,1,0.034,0.047,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,12,0.236,0.0702,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,11,0.042,0.0567,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,3,0.206,0.0383,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,6,0.215,0.0583,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,0,0.183,0.0696,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,13,0.169,0.0481,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,7,0.084,0.0054,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,17,0.145,0.0637,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,17,0.124,0.0058,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.9,8,0.184,0.0733,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,17,0.021,0.0083,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,16,0.078,0.0728,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,7,0.2,0.0274,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,17,0.113,0.0073,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.3,7,0.138,0.062,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,12,0.057,0.0494,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,20,0.03,0.0548,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,0,0.112,0.0726,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,11,0.096,0.0606,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,14,0.252,0.0725,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,10,0.164,0.0376,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,1,0.212,0.0385,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,6,0.081,0.0804,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,11,0.103,0.0809,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,3,0.188,0.0125,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.6,8,0.258,0.0029,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,2,0.068,0.0242,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,1,0.223,0.0709,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,7,0.205,0.0669,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,13,0.142,0.0482,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,17,0.163,0.0182,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.4,10,0.095,0.0274,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,14,0.192,0.0414,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,3,0.167,0.0201,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,19,0.177,0.0257,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,3,0.06,0.0353,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,10,0.14,0.0261,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,20,0.143,0.061,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,1,0.273,0.0797,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,6,0.169,0.0589,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,0,0.02,0.0508,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,10,0.124,0.0169,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.1,8,0.046,0.0071,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,9,0.035,0.0505,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,5,0.179,0.0755,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,0,0.233,0.0282,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,17,0.105,0.0099,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.3,20,0.155,0.0142,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.7,8,0.017,0.0494,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,6,0.244,0.0235,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,5,0.228,0.0187,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,14,0.063,0.0583,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,2,0.272,0.026,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,6,0.231,0.0541,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,5,0.248,0.0407,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,18,0.213,0.0395,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,15,0.135,0.0336,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,16,0.139,0.0806,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,18,0.225,0.0294,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,20,0.162,0.0697,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,19,0.269,0.0134,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.1,11,0.113,0.0149,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.2,20,0.132,0.0311,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,16,0.037,0.001,1,0,1,1
Aluminum Alloy,35.45,2870,0.26,9.2,3,0.276,0.0088,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,13,0.052,0.014,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,9,0.016,0.0078,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,18,0.034,0.0684,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,19,0.15,0.081,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,13,0.233,0.0807,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,3,0.235,0.0463,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,15,0.278,0.0656,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,3,0.23,0.0598,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,17,0.099,0.0099,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,17,0.101,0.0211,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,0,0.091,0.0526,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,12,0.131,0.0703,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,6,0.084,0.0683,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,9,0.242,0.0619,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,3,0.208,0.0559,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,0,0.077,0.0559,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.5,15,0.18,0.0596,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,9,0.123,0.0355,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,7,0.047,0.0685,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,8,0.276,0.0797,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,14,0.151,0.0674,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,2,0.218,0.0741,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,14,0.279,0.0644,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,14,0.078,0.0591,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,0,0.254,0.0401,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,13,0.088,0.007,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,7,0.195,0.0249,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,15,0.046,0.0575,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,17,0.06,0.0134,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,14,0.143,0.0388,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,19,0.037,0.041,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,9,0.277,0.0575,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,9,0.224,0.056,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,4,0.021,0.0414,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,19,0.027,0.0798,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,11,0.089,0.0308,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,6,0.17,0.0399,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,12,0.062,0.0032,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,6,0.198,0.0327,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,16,0.158,0.0446,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,12,0.24,0.043,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,16,0.026,0.0021,1,0,1,1
Aluminum Alloy,35.45,2870,0.26,10.4,1,0.214,0.0382,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,6,0.069,0.0592,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,16,0.086,0.0582,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,0,0.171,0.0031,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,13,0.115,0.0111,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,2.4,9,0.143,0.0786,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,8,0.246,0.0681,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,11,0.093,0.0606,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,17,0.215,0.0616,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,1,0.213,0.0101,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,12,0.136,0.068,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,16,0.242,0.0612,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,5,0.107,0.0468,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,2,0.149,0.0125,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,0,0.02,0.0738,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,10,0.093,0.0567,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,17,0.251,0.0231,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,13,0.012,0.0476,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,4,0.185,0.0384,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,14,0.044,0.0411,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,20,0.024,0.0438,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.4,3,0.129,0.0446,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,19,0.23,0.0343,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,14,0.224,0.0126,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,13,0.109,0.0035,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,5,0.197,0.0353,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,10,0.199,0.0225,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,2,0.198,0.0271,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,13,0.042,0.0038,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,10,0.017,0.0187,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,19,0.094,0.0305,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,10,0.256,0.0182,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.4,4,0.241,0.0406,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,2,0.257,0.0487,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,3,0.182,0.081,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,15,0.231,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,18,0.175,0.0353,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,18,0.032,0.0714,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,1,0.089,0.0757,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,14,0.017,0.0427,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,5,0.208,0.0323,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,3,0.081,0.025,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,0,0.102,0.0674,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,8,0.208,0.0208,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,19,0.269,0.0173,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.9,16,0.052,0.0635,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,17,0.123,0.0707,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,18,0.028,0.0722,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,7,0.021,0.0706,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,4,0.184,0.0291,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,19,0.035,0.0583,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,15,0.059,0.0203,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,11,0.012,0.0142,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,6,0.193,0.0266,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,9,0.075,0.0346,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,2,0.156,0.0602,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,7,0.084,0.0054,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,14,0.056,0.0447,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,16,0.092,0.03,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,17,0.185,0.0034,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,11,0.272,0.0779,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,13,0.205,0.0191,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,2.0,14,0.176,0.0187,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.1,14,0.084,0.072,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,11,0.269,0.0595,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,17,0.049,0.0214,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,17,0.255,0.0778,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,10,0.061,0.0689,1,0,0,0
