Material Type,Material Hardness Number,Desity,Poissons Ratio,Radius,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,1,0.045,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.021,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.186,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.177,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.11,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.02,0.0074,1,1,0
Aluminum Alloy,35.45,2870,0.26,2,0.155,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.045,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.109,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.039,0.0075,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.098,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.023,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.027,0.0109,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.142,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.182,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.067,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.156,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.073,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.095,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.143,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.123,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.101,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.003,0.0171,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.181,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.153,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.177,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.058,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.008,0.0007,1,1,1
Aluminum Alloy,35.45,2870,0.26,2,0.143,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.016,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.024,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.17,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.133,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.15,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.179,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.174,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.133,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.127,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.061,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.175,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.154,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.129,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.161,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.033,0.0171,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.069,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.149,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.142,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.027,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,5,0.095,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.081,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.167,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.023,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.142,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.158,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.044,0.0048,1,1,0
Aluminum Alloy,35.45,2870,0.26,1,0.126,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.172,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.038,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.101,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.111,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.076,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.127,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.111,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.11,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.071,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.047,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.098,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.053,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.091,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.099,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.137,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.074,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.123,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.006,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.074,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.094,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.1,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.183,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.032,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.176,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.168,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.029,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.044,0.0089,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.059,0.0023,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.104,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.111,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.132,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.086,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.078,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.16,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.09,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.012,0.0193,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.169,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.007,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.089,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.025,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.081,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.155,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.057,0.008,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.083,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.188,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.104,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.081,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.071,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.032,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.146,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.124,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.133,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.119,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.012,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.116,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.129,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.111,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.172,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.02,0.0072,1,1,0
Aluminum Alloy,35.45,2870,0.26,1,0.068,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.175,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.18,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.177,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.17,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.075,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.039,0.0078,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.166,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.146,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.176,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.068,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.166,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.07,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.184,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.01,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.141,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.168,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.092,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.045,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.074,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.025,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.149,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.052,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.047,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.117,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.129,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.182,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.154,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.046,0.0053,1,1,0
Aluminum Alloy,35.45,2870,0.26,6,0.136,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.139,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.132,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.146,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.037,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.027,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.098,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.095,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.105,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.163,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.107,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.108,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.158,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.056,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.081,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.077,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.029,0.008,1,1,0
Aluminum Alloy,35.45,2870,0.26,2,0.127,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.149,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.128,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.002,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.09,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.114,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.028,0.0045,1,1,0
Aluminum Alloy,35.45,2870,0.26,1,0.005,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.096,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.108,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.147,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.179,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.013,0.0103,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.152,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.026,0.0194,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.173,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.165,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.068,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.109,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.002,0.0109,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.072,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.164,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.141,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.146,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.157,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.166,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.123,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.048,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.041,0.0049,1,1,0
Aluminum Alloy,35.45,2870,0.26,6,0.07,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.105,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.077,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.011,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.131,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.064,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.113,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.069,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.05,0.0046,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.122,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.172,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.065,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.002,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.027,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.179,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.02,0.0037,1,1,0
Aluminum Alloy,35.45,2870,0.26,5,0.157,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.062,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.037,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.067,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.048,0.0081,1,1,0
Aluminum Alloy,35.45,2870,0.26,2,0.178,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.065,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.03,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.182,0.0103,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.091,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.082,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.026,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.146,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.18,0.0114,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.051,0.0059,1,1,0
Aluminum Alloy,35.45,2870,0.26,2,0.094,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.138,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.083,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.158,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.171,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.136,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.154,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.019,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.073,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.089,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.005,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.025,0.0033,1,1,0
Aluminum Alloy,35.45,2870,0.26,6,0.123,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.038,0.0181,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.108,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.134,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.03,0.009,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.033,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.095,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.147,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.122,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.149,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.004,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.057,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.005,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.063,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.09,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.028,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.18,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.055,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.117,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.137,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.027,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.173,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.19,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.134,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.01,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.129,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.166,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.038,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.099,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.028,0.0065,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.125,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.135,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.113,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.159,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.153,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.02,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.116,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.123,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.168,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.067,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.041,0.005,1,1,0
Aluminum Alloy,35.45,2870,0.26,6,0.066,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.069,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.137,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.143,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.187,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.159,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.064,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.183,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.101,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.101,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.046,0.0078,1,1,0
Aluminum Alloy,35.45,2870,0.26,5,0.048,0.0109,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.142,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.056,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.003,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.127,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.143,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.049,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.161,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.03,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.111,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.096,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.024,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.156,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.05,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.012,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.163,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.081,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.171,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.099,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.179,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.074,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.113,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.16,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.105,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.16,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.015,0.0099,1,1,0
Aluminum Alloy,35.45,2870,0.26,6,0.004,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.138,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.156,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.02,0.0096,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.156,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.053,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,0,0.065,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.047,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.151,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.158,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.161,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.136,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.113,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.056,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.098,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.12,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.116,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.03,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.031,0.014,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.13,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.059,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.156,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.14,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.035,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.108,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.057,0.0043,1,1,0
Aluminum Alloy,35.45,2870,0.26,5,0.169,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.157,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.055,0.0015,1,1,0
Aluminum Alloy,35.45,2870,0.26,4,0.073,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.041,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.163,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.109,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.134,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.041,0.0075,1,1,0
Aluminum Alloy,35.45,2870,0.26,5,0.118,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.024,0.0106,0,0,0
Aluminum Alloy,35.45,2870,0.26,5,0.051,0.0087,1,1,0
Aluminum Alloy,35.45,2870,0.26,3,0.047,0.005,1,1,0
Aluminum Alloy,35.45,2870,0.26,1,0.168,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.06,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.188,0.0173,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.088,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,3,0.179,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.117,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.187,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.016,0.0036,1,1,0
Aluminum Alloy,35.45,2870,0.26,2,0.099,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.048,0.0198,0,0,0
Aluminum Alloy,35.45,2870,0.26,4,0.057,0.013,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.01,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.019,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,6,0.15,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,0,0.063,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,2,0.16,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,1,0.081,0.006,0,0,0
